URL,Lesson_Number,Lesson_Date,Submitting_Organization,Paragraph
https://llis.nasa.gov/lesson/1021,1021,1997-02-01,hq,"27b . nasa agrees intent recommendation confident npd 2820 , `` nasa software policy '' ( currently development ) , ensure software management and/or safety plan developed nasa program/project specify level v & v type testing implemented . npd 2820 policy relating software v & v state nasa create and/or acquire maintain software risk-based management . risk management product shall documented referenced management plan . nasa employ v & v , iv & v , trusted verification technique appropriate risk mitigation based cost , size , complexity , lifespan , risk , consequence failure . n 1740.13 nasa software safety plan . level detailed requirement asap recommending n 1740.13 appropriately belongs document program project prepare response n 1740.13. detail need documented software management plan ( smp ) , system safety program plan ( sspp ) , program management plan ( pmp ) . nasa maintains requirement stated nasa-std-2100-91 , `` software documentation standard , '' suffices requirement addressing issue v & v program ."
https://llis.nasa.gov/lesson/1021,1021,1997-02-01,hq,"nhb 1700.1 , `` nasa safety policy requirement document , '' requires nasa program manager publish maintain approved nasa safety management plan ( smp ) . program manager responsible approval nasa smp contractor safety program plan ( spp ) . system safety manager ( ssm ) , assigned program manager ( pm ) center safety mission assurance organization , prepares smp . ssm , review contractor 's spp provides recommendation pm . ssm , upon review contractor 's spp , required insight approach software v & v ensure proper balance analysis , inspection , testing planned entire life cycle program . nasa 's sma organization nasa center currently involved review v & v plan software make recommendation pm ."
https://llis.nasa.gov/lesson/1021,1021,1997-02-01,hq,"27c . nasa agrees premise safety-critical software prime candidate iv & v ; however , nasa 's position software determined safety-critical engineering safety analysis need subjected iv & v . sure program/project manager plan proper level v & v iv & v outset , osma update n 1740.13 , `` nasa software safety standard , '' explicitly state program/project manager perform assessment determine scope level iv & v based level criticality risk . result assessment formally reviewed sma . way , program/project manager , consultation sma , tailor approach ensure appropriate v & v requirement established implemented . npd 2820 incorporated proper approach software nasa programs/projects ; directive requires program manager employ iv & v , v & v , proven verification technique risk mitigation , based cost , complexity , risk , consequence failure . npg 7120.5 , `` nasa program/project management guide '' ( currently development ) , reflect requirement found document program manager may normally review compliance ."
https://llis.nasa.gov/lesson/1022,1022,1997-02-01,hq,"nasa put considerable effort reorganization software activity made significant progress . yet , however , comprehensive , clear set role responsibility various group within agency respect software development , safety , v & v , software process development ."
https://llis.nasa.gov/lesson/1022,1022,1997-02-01,hq,"nasa ensure clear , universally well-understood , widely promulgated , enforced nasa policy directive role responsibility various organization vis-à-vis software development safety . moreover , policy directive specify organizational role responsibility solely basis technical administrative capability ."
https://llis.nasa.gov/lesson/1022,1022,1997-02-01,hq,nasa agrees recommendation . july 1996 ( draft ) program plan fairmont ( iv & v ) facility contract code q facility updated future funding delegation software assurance program . nasa concurs draft plan contains ambiguity clarified next update .
https://llis.nasa.gov/lesson/1022,1022,1997-02-01,hq,iv & v facility 's reporting structure finalized upcoming proposed ames research center reorganization . anticipated iv & v facility moved direction code ames installed equivalent directorate new arc organization .
https://llis.nasa.gov/lesson/1022,1022,1997-02-01,hq,"iv & v facility business plan currently defines role responsibility iv & v facility . nasa headquarters establish document policy level role agency software , including embedded flight system software . policy document explain role responsibility agencywide software effort mentioned finding ( e.g. , cio , coe-it , iv & v facility ) fit together synergistic manner within agency ."
https://llis.nasa.gov/lesson/1022,1022,1997-02-01,hq,"new npd 2820 define agency policy program/project utilization iv & v facility . chief information officer , chief engineer 's office , office safety mission assurance , software working group responsible increasing agency awareness software-related resource , policy , existing standard . newly implemented code q process verification activity validate agency project manager ' awareness software assurance policy procedure compliance software development effort ."
https://llis.nasa.gov/lesson/1023,1023,1997-02-01,hq,possible lack configuration control software verification validation
